searchTerm,Location,Content,Post Date,Post Year
#potholes,"[12.731936, 77.3305776]","See the situation after only 20 mins of rain today.
This is why I paid 2.8 lacs (road tax) for my new car to the govt of Karnataka state.
@BangaloreBBMP @chairmanbwssb
#BBMP #RoadSafety #potholes https://t.co/AqF0oV5vU5",2021-10-15 18:29:40+00:00,2021
#potholes,"[12.731936, 77.3305776]","#ThrowBack from 2018 same day

#BengaluruRains #Potholes to Sinkholes @blrcitytraffic doing what @BBMPCOMM engineers failed to. 

Situation almost same event today. 

 @CMofKarnataka https://t.co/jVoON0WCAE",2021-10-06 01:44:04+00:00,2021
#potholes,"[12.731936, 77.3305776]","@BBMPCOMM @CMofKarnataka @Tejasvi_Surya @BJP4India
@BJP4Karnataka #potholes #BBMP @BBMPAdmn @BBMPSplHealth
Road made 6 months back is not motorable.such a shabby work, this needs fixing and enquiry https://t.co/HPZf0vM1Ax",2021-10-05 02:18:23+00:00,2021
#potholes,"[12.731936, 77.3305776]","18 months later, dropped my daughter to school today. The world has changed but Hennur Main Road hasn’t. If anything has gotten worse. Thank you @BBMPCOMM @BbmpEast @CMofKarnataka for making sure our most terrible memories remain. #hennurmainroad #potholes",2021-10-04 04:16:04+00:00,2021
#potholes,"[12.731936, 77.3305776]","Hahahaha....undending. By the new deadline..we will have fresh potholes. This city roads are in shoddy state..filling is actually just patching. #ordealcontinues #Potholes #nammabengaluru  #gone
@bbmpcommr @CMofKarnataka @nitin_gadkari Sir will be ever see smooth roads https://t.co/r6AZSgCPiQ",2021-10-02 03:08:48+00:00,2021
#potholes,"[12.731936, 77.3305776]","@CMofKarnataka since you are focusing on roads now. @BangaloreTimes1
#Potholes #pedestrians #footpath",2021-09-28 08:49:47+00:00,2021
#potholes,"[12.731936, 77.3305776]","#bangaloreroads #potholes 
#whitefield #mahadevpura
Will we ever come out of #Safari mode ? @BBMPCOMM @ArvindLBJP",2021-09-26 09:46:23+00:00,2021
#potholes,"[12.919037, 77.373474]","@Captain_Mani72 It's amazing that people go out for vaccination even at 11;58 PM...
I'm glad that it was honorable PM's birthday..
Wish our #BMMP had plugged 2 crore  #potholes in #Bengaluru so that deaths could have been prevented..
Well, let's wait for CM birthday. ",2021-09-18 01:43:34+00:00,2021
#potholes,"[12.731936, 77.3305776]",BBMP delimitation process to take more time. 243 wards being planned with the growth of the city in mind. #bbmp #Bengaluru #Corporation #Councillor #Municipal #Karnataka #Government  #Civicbody  #BBMP #Roads #Drains #Streetlights #Footpaths #Potholes #city https://t.co/qP4uBGPsuV,2021-09-16 16:09:50+00:00,2021
#potholes,"[12.731936, 77.3305776]","@shishirar I thought this was Beirut after the explosion....but its just another day in namma bengaluru,where building statues get more attention then infrastructure.. #bbmp #potholes @BBMPCOMM",2021-09-10 06:26:12+00:00,2021
#potholes,"[12.919037, 77.373474]","Killer Patholes.
ಗುಂಡಿಗಳಾಗಿ ಮಾರ್ಪಟ್ಟಿರುವ ಬೆಂಗಳೂರು ರಸ್ತೆಗಳು
https://t.co/4Dex5g4raL  
With 
@NewsFirstKan 

#potholes 

@ReapBenefit https://t.co/bn6FGpvrHh",2021-09-09 16:32:14+00:00,2021
#potholes,"[12.976679440392653, 77.7102467453742]","@CMofKarnataka #CMofkarnataka Sir, this is only one of several #potholes in #Whitefield near RxDx. Road surface was redone 4 months back. Please penalise the contractor and get them to redo at no cost to the #taxpayer. https://t.co/9b7dhj60V9",2021-08-31 07:34:58+00:00,2021
#potholes,"[12.731936, 77.3305776]","Is this some kind of #RWH by #BBMP @zenrainman ?
This crater like #Pothole was filled yesterday, today its condition. Same patchy work across city. I will follow up this on Monday.
What happened to 100/- reward for identifying #Potholes @BBMPCOMM sir.
I can become a Millionaire! https://t.co/jRwAMNy7XU",2021-08-27 13:22:43+00:00,2021
#potholes,"[13.019843, 77.655728]",@BBMPCOMM #potholes #Bengaluru #BBMP Horamavu Signal service road in bad conditions since a year now. Hazardous for vehicles and pedestrians alike https://t.co/GP3ONFSmPe,2021-08-13 13:39:42+00:00,2021
#potholes,"[12.731936, 77.3305776]","This tweet and the replies to it ... 🤣

Proves that #potholes are everywhere.. 🤷‍♂️",2021-07-18 06:38:24+00:00,2021
#potholes,"[12.864118778595232, 77.56293847970937]",Years and decades will go but @BBMPCOMM @chairmanbwssb will play tom &amp; jerry dug roads in entire #anjanapura not a single road without pothole. Even major roads like 100 ft road are pathetic @CMofKarnataka @BSYBJP @CA4Blr @BLRSmartCity is a joke @PMOIndia #potholes https://t.co/xdn4uwfDeF,2021-03-26 05:46:20+00:00,2021
#potholes,"[12.731936, 77.3305776]","Missing out several deadlines to fill potholes on #Bengaluru roads, @BBMPCOMM realises that they have not been supplied with required quantity of hot mix! Fires the errant contractor. Read: https://t.co/TqVX5EAhEU @DeccanHerald @CMofKarnataka #potholes #Bengaluru #BBMP #Roads",2021-03-24 06:00:13+00:00,2021
#potholes,"[12.919037, 77.373474]","ಯಾರದ್ದು ಗುರೂ ಐಡಿಯಾ 
#potholes #ರಸ್ತೆಗುಂಡಿ https://t.co/IcZJd1wa76",2021-02-25 11:50:39+00:00,2021
#potholes,"[12.919037, 77.373474]","Bangalore should be the destination then. Lot of difficult roads that leads to many destinations. 

#Potholes",2021-02-12 11:59:21+00:00,2021
#potholes,"[12.86777875512186, 77.56787779837032]","Should I send my Physio bill to @BBMPCOMM @BSYBJP as roads, oh there are no roads in #anajanapura block. Road wide #potholes or mindless #digging all ways are blocked except one. No #CommonSense as usual MLA are good for nothing. #loot
cc @PMOIndia",2021-02-03 16:13:03+00:00,2021
#potholes,"[12.934050862370295, 77.61448646759929]","Be ashamed of yourself
No more a 80ft Road #40ftroad #potholes #unplanned #senseless 
@BBMPSWMSplComm @BBMPCOMM @BLRSmartCity @bbmpcommr @SwachhaBlr @AnantkumarH @Tejasvi_Surya 
@Shruthi_Thumbri
@writetake @AgentSaffron @nimmasuresh https://t.co/vaYXhy3YJG",2020-12-01 16:58:28+00:00,2020
#potholes,"[12.919037, 77.373474]",#Alet #Safety #Hazard #RoadSafety #potholes #BBMP #Bengaluru #Karnataka #India,2020-11-22 01:22:53+00:00,2020
#potholes,"[12.731936, 77.3305776]",@chikkajalatrfps @manishrj Few more accidents expected to ight @chikkajalatrfps @BBMP_MAYOR @BBMPCOMM #potholes https://t.co/o56AwH4Ueq,2020-11-16 14:36:04+00:00,2020
#potholes,"[12.731936, 77.3305776]","@blrcitytraffic ಹೌದು ಸುರಕ್ಷತೆ ಮುಖ್ಯ ಆದರೆ ರಸ್ತೆಯನ್ನು ಸಹ ಸರಿಯಾಗಿ ನಿರ್ವಹಿಸಬೇಕಾಗಿದೆ ರಸ್ತೆಗಳಲ್ಲಿರುವ ಗುಂಡಿಗಳ ಬಗ್ಗೆ ಯೋಚಿಸಬೇಕಾಗಿದೆ
Yes safety is important but road also need to be maintained right I don't whom to tell about pot holes on roads #bengaluru #BangaloreRains #safety #potholes",2020-10-22 07:43:37+00:00,2020
#potholes,"[12.731936, 77.3305776]","Nobody should die or get injured due to #potholes.

So, we act as soon as we get complaints about a deadly pothole.

This pothole was in the middle of the road. Deadly enough to take lives.

Thank you @blrcitytraffic

@nitin_gadkari @PMOIndia https://t.co/z9ZcrOuIxi",2020-09-17 05:19:19+00:00,2020
#potholes,"[12.731936, 77.3305776]",#Bangalore #roads #RoadSafety #infrastructure #SiliconValley #Engineer #tech #city #potholes #Standards #uncivilized #kamangipura #excusessaku,2020-03-06 03:51:40+00:00,2020
#potholes,"[12.731936, 77.3305776]",#Bangalore #roads #RoadSafety #infrastructure #SiliconValley #Engineer #Standards #uncivilized #kamangipura #excusessaku #potholes,2020-03-06 03:50:14+00:00,2020
#potholes,"[12.731936, 77.3305776]",#Bangalore #roads #infrastructure #RoadSafety #uncivilized #Engineering #SiliconValley #Taxpayers #kamangipura #potholes,2020-03-06 03:23:40+00:00,2020
#potholes,"[12.731936, 77.3305776]","@ralpharakal @WeAreBangalore @BMTC_BENGALURU @IndianExpress @IExpressSouth @BBPVedike @WFRising @srinualavilli @tinucherian @BellandurJothge @citizensforblr @RevathyAshok 2390 buses ok but for that we need proper #roads #infrastructure when do we get it?
 #Engineering #planning #transport #potholes #Bangalore",2020-03-05 08:25:38+00:00,2020
#potholes,"[12.880349481679177, 77.5851075443083]",@BBMPCOMM law of motion: #potholes in #Bengaluru remain as is till they turn #crater unless external force from @unitedbengaluru exerts pressure to fix them permanently. ,2020-02-05 13:11:16+00:00,2020
#potholes,"[12.731936, 77.3305776]","@mchandrappa999 @RLR_BTM @bbmpcommr @BBMPCOMM @chairmanbwssb  6th block #Koramangala #thankyouprotest for creating daily dust storm after #sewage line work. Thank you for taking time to fill #potholes, remove rubble. Thank you for the shoddy tarmac work.",2020-01-28 04:01:54+00:00,2020
#potholes,"[12.731936, 77.3305776]",@Tejasvi_Surya sir please look into the issues.these affect the entire neighborhood.i am living in your consituency and had hoped it will change when voted for you. Day to day life is getting tough with potholes.#potholes,2020-01-26 03:44:53+00:00,2020
#potholes,"[12.731936, 77.3305776]",@BBMPCOMM @Tejasvi_Surya @BSYBJP @CMofKarnataka @PiyushGoyalOffc @narendramodi @PMOIndia Can any one of you listen to Bangalooreans. We don't have good rods in this era. #BangaluruTraffic #TRAFFIC #potholes #WorstRoads #PoorInfrastructure https://t.co/PgXsMmMmcm,2020-01-16 13:38:19+00:00,2020
#potholes,"[12.919037, 77.373474]","Guerrilla Water Fountain is certainly the superstar of the installations at Science Gallery Bengaluru’s first exhibition at BIC.
We need many of these on our city roads. 

#ScienceExhibition @SciGalleryBlr #SUBMERGE #water #ScienceCultureExperiment 
#Potholes #Fountain https://t.co/0YoidF48nh",2020-01-07 01:51:56+00:00,2020
#potholes,"[12.731936, 77.3305776]","The complaint I raised using FixMyStreet got closed by showing asphalting photo of some other road. 

The problem is still not fixed till today. How can the complaint get closed by showing wrong photo? 

Please help @Karnataka_DIPR @mani1972ias #potholes #bengaluru @pothole_raja https://t.co/IYGjr5uJCf",2020-01-04 06:42:29+00:00,2020
#potholes,"[12.731936, 77.3305776]","@BBMPCOMM 
@BBMP_MAYOR 
@BJP4Karnataka 
@CMofKarnataka 
@RLR_BTM
@krishna_sathya
We pay #Tax, where is the #infrastructure, The least we expect #Decent road, good being far away #Btmlayout
#noroads only #potholes
#patheticservice https://t.co/vWWukaPju3",2020-01-03 19:10:36+00:00,2020
#potholes,"[12.731936, 77.3305776]","@BBMP_MAYOR @BBMPCOMM West of chord road is becoming messy with construction and pretty bad roads. Are there plans to get the better roads anytime soon?? Patches near Deepanjali nagar metro, Rajajinagar stretch, Iskcon stretch.. #bbmp #badroads #potholes",2019-12-10 08:44:43+00:00,2019
#potholes,"[12.731936, 77.3305776]","Its a commendable job of filling up #Potholes and releasing figures of the achievement. But, there are many which have opened up already! One such scene near Trinity.
Is this the right approach of cosmetic makeover to fill up the deadly potholes? Can't there be a better solution https://t.co/119Laf7Mu3",2019-11-16 03:24:33+00:00,2019
#potholes,"[12.731936, 77.3305776]",#bangaloretraffic #bangaloreroads #potholes,2019-11-08 02:56:29+00:00,2019
#potholes,"[12.731936, 77.3305776]",@PraveenPhotog You mean deeper than the #Potholes on our #Bengaluru Rasta?,2019-11-03 16:27:22+00:00,2019
#potholes,"[12.919037, 77.373474]","This is for real. On Sumanahalli Flyover built by #BDA

You have seen #Potholes in roads, take this, the road caving in on a #Flyover

@BSYBJP
@nimmasuresh
@narendramodi 
@WFRising 
@BangaloreMirror https://t.co/9AY4UE8OdY",2019-11-02 05:23:59+00:00,2019
#potholes,"[12.731936, 77.3305776]","A mandatory video to start the day with where construction material is used to fill up the #Potholes on SJP road with the help of @blrcitytraffic ... 

Video by @eshwarsMIRROR https://t.co/KIslwKFFFu",2019-10-31 03:43:47+00:00,2019
#potholes,"[13.006628, 77.750175]","@Randeep_Dev @BBMPCOMM @WFRising See how a scooter rider is wondering how to cross this #roadcutting in Belathur. Need to provide proper gradient to drain water before putting wet mix. #MahadevapuraDemands urgent attention on #potholes &amp; #roadcuttings, #bwssb , #ofc https://t.co/7UeRWdGIus",2019-10-22 12:07:01+00:00,2019
#potholes,"[12.919037, 77.373474]","@WeAreBangalore @CDebler Whenever it rains we Wade through waters and after that over the crater like #Potholes 
For Photojournalists like us, its adventurous everyday...

What say @pushkarv ?? https://t.co/X5Yun38wXY",2019-10-21 08:31:41+00:00,2019
#potholes,"[12.98210762606697, 77.68025640266032]","@BBMPCOMM #potholes in kaggadasapura main road are not getting permanent fix. Whenever there's rain same pothole, pops up again &amp; again. Attaching one such multi time fixed pothole, which is on middle of the busy road. Some time tree branch, some time iron rod inserted to notify. https://t.co/GtTnWwbOAK",2019-10-21 05:02:40+00:00,2019
#potholes,"[12.657055, 77.556362]","It should be renamed to ""Hole Road"" instead of ""Hosa Road"".
#BBMP gives you roads with beauty(hole) spots as a token of appreciation for paying taxes. 
#potholes #Bengaluru",2019-10-16 15:04:22+00:00,2019
#potholes,"[12.731936, 77.3305776]","@BBMP_MAYOR @BBMPCOMM @unitedbengaluru #potholes #badroadsgotogoodplaces #anjanapura
Since Last 2+ years road shrinks from 80 ft to 40 ft but no response. https://t.co/gAXlgHIe1P",2019-10-16 12:37:39+00:00,2019
#potholes,"[12.731936, 77.3305776]","@BBMPCOMM @BBMP_MAYOR @PCMohanMP @BangaloreTimes1 #sarjapur #potholes #whereistheroad 
After seeing the plight of our roads why would residents pay any taxes? Is this how the roads to #vidhanasoudha look like?",2019-10-09 06:52:28+00:00,2019
#potholes,"[12.731936, 77.3305776]","Click the like button who feels that ""#Bengaluru has no roads but full of pot holes"". #potholes #bengalururoads #noroadsonlypotholes #rainwaterharvesting at its best. @BBMPCOMM @BBMP_MAYOR @BSYBJP",2019-10-08 16:54:43+00:00,2019
#potholes,"[12.657055, 77.556362]",@BBMP_MAYOR @BBMPCOMM The roads around #MeenakshiLayout #Kuldu #Hosaroad #ParappanaAgrahara is pathetic..everyday there will be accidents due to #Potholes .. Pls visit these areas.,2019-10-06 09:14:00+00:00,2019
#potholes,"[12.731936, 77.3305776]","Two-wheeler's plight. 
Last couple of days have been disastrous. Rain, traffic, #Potholes and what not. Roads are really fucked up. Car owners act as if they own the roads &amp; crack jokes on 2-wheelers. Cars have become status-symbol, coz they come out in car even to pee in public",2019-10-04 16:51:20+00:00,2019
#potholes,"[12.731936, 77.3305776]","At National level:
India is #OpenDefecationFree!

At Local level:
Bengaluru is #Pothole free🤣

ಜೈ ಹಿಂದಿ, ಜೈ ಕಳ್ನಾಟಕ..

#Potholes 
#CivicApathy

@WFRising
@BLRrocKS https://t.co/zOYD9wcmo6",2019-10-04 01:45:48+00:00,2019
#potholes,"[12.731936, 77.3305776]","Dear Friends,It’s not a dry day,,It’s Completely Rainy Day. ..you must be extra careful #Potholes #Pedestrians #BBMP #BCP #BESCOM #Mayor #BengaLuruRains https://t.co/fbgMLmjqVl",2019-10-02 15:11:18+00:00,2019
#potholes,"[12.731936, 77.3305776]","@BBMPCOMM 
Need attention towards road conditions in munekolala, marathalli. 
Whom to contact and show the concern. 
#potholes #roadsfullofgarbage
#mudroad",2019-09-28 17:31:07+00:00,2019
#potholes,"[12.731936, 77.3305776]",@BBMPCOMM Sir pls ask your team to visit Doddakannelli-Chikkanayakanahalli roads. The new roads that were laid vanished in the rains and posing great risk to the residents. #bbmp #potholes,2019-09-20 13:33:35+00:00,2019
#potholes,"[12.731936, 77.3305776]",@CecilleSupermom 🤣Wowie Cecille  lovely ballad about #potholes ‍♂️,2019-09-19 04:20:52+00:00,2019
#potholes,"[12.731936, 77.3305776]",🤣Wowie Cecille  lovely ballad about #potholes ‍♂️,2019-09-19 04:20:28+00:00,2019
#potholes,"[12.96643, 77.58721]","The Surprise is here!
Follow bengaluru_veeraru  NOWW!
Let us build our City Together!

STAY TUNED!
.
.
.
#namma_bengaluru #bengaluru_veeraru #LBTC #team_hasiru #SwacchBharat #swcchata #potholes #solutions… https://t.co/pBqzpPuB3Y",2019-09-16 17:20:10+00:00,2019
#potholes,"[12.971117, 77.597645]","The Surprise is here!
Follow bengaluru_veeraru  NOWW!
Let us build our City Together!

STAY TUNED!
.
.
.
#namma_bengaluru #bengaluru_veeraru #LBTC #team_hasiru #SwacchBharat #swcchata #potholes #solutions… https://t.co/buAS5bxEh9",2019-09-16 17:18:44+00:00,2019
#potholes,"[12.731936, 77.3305776]","Bengaluru, Mumbai or Mexico..

@ketkiangre @Joshi_Aar 

#Potholes",2019-09-11 04:28:20+00:00,2019
#potholes,"[12.731936, 77.3305776]","LIVE !!!
ISRO astronaut has landed on Moon !!!
⚛
#NammaBengaluru 
#astronaut 
#moonwalk 
#potholes 
#AutoRickshaw
#ApunChandPeHai
#Gaitonde
#ISRO",2019-09-02 16:53:26+00:00,2019
#potholes,"[12.731936, 77.3305776]","Thanks #BBMP for giving us the experience of moon craters on #Bengaluru roads

Feels great driving through these #potholes

You are putting @isro (HQ in the same city) to shame

I am sure others like @bmcmumbai are not behind

@BBMP_MAYOR @BBMPCOMM 

 #india #nammaBengaluru",2019-09-02 10:46:45+00:00,2019
#potholes,"[12.731936, 77.3305776]"," this is what a completed road looks like for our respected MLA for Mahadevpura. Sir, kindly take a look at roads in even a tier-3 city, and they are 1000 times better than these mud paths of the IT capital of India. #Bengalururoads #potholes",2019-08-28 15:38:21+00:00,2019
#potholes,"[12.731936, 77.3305776]",Are there any roads left in #Bengaluru? @Tejasvi_Surya #potholes #bangaloretraffic #BBMP #traffic #noinfrastructure,2019-08-23 03:56:41+00:00,2019
#potholes,"[12.731936, 77.3305776]","#Potholes Near 100 feet outer ring road, Bendre Nagar, #Bengaluru
Dear @blrcitytraffic @BBMPCOMM Please take necessary action 
#BBMP #RoadSafety #Bangalore https://t.co/B3K9BbYV9b",2019-08-22 11:03:43+00:00,2019
#potholes,"[12.919037, 77.373474]","@ketkiangre @sunetrac Come on Ketki...

How can you overlooking #SilkBoardJunction in #Bengaluru

With rains and #Potholes we are the best in the worst!",2019-08-21 15:52:51+00:00,2019
#potholes,"[12.731936, 77.3305776]","How long @blrcitytraffic hv additional duty of filling #Potholes? Scene on Sirsi Flyover. @siddaramaiah govt interested in #SteelFlyover but not roads
@hd_kumaraswamy govt more time spent on saving coalition
@BBMPCOMM just automated replies
@BSYBJP govt ?

 Video @eshwarsMIRROR https://t.co/8hU60qx4Fv",2019-08-20 07:26:30+00:00,2019
#potholes,"[12.98002, 78.167172]","Mumbai is this good on your part to take a life for not his mistake, we pay fines for traffic violations and who will pay for this mistake 
#Potholes #Mumbai @nitin_gadkari
@narendramodi 
https://t.co/XMNbZ0CYin",2019-08-19 13:50:40+00:00,2019
#potholes,"[12.731936, 77.3305776]","Dear @blrcitytraffic
Road is not in good condition to travel b/w #Banashankari bus stop to Kadirenahalli Cross Via Subramanya Pura Rd.
Kindly report this issue to concern department to take necessary action.
#Bangalore #Potholes #Roads #Traffic #BBMP #SafetyMeasures https://t.co/fDsQCpnr7d",2019-08-13 09:44:40+00:00,2019
#potholes,"[12.731936, 77.3305776]",@mani1972ias Haha thank you. Here is the morning bouquet for @BLRrocKS as he spoke about #Bengaluru roads &amp; #Potholes https://t.co/vaKKepeci5,2019-08-11 02:05:16+00:00,2019
#potholes,"[12.731936, 77.3305776]","Dear @CMofKarnataka 
Hope the rituals in Hyd for stable govt went well. You said we will see the difference in your governance. If so, please fix our roads. #Potholes #ManHole lids by @bwssbchairman is death knell for two-wheelers. I have been a victim and know the pain..1/2 https://t.co/6w22SWcis7",2019-08-02 04:29:57+00:00,2019
#potholes,"[12.731936, 77.3305776]",Thanks for your concern on #RoadSafety Mr. @nitin_gadkari. While you are at it how about improving the roads for a change #Bengaluru backbreaking #Potholes,2019-07-31 18:54:05+00:00,2019
#potholes,"[12.731936, 77.3305776]",@PMOIndia @Gen_VKSingh @CMofKarnataka @MIB_India #Potholes #Roads #Transport #Bengaluru #Karnataka,2019-07-28 09:59:04+00:00,2019
#potholes,"[12.731936, 77.3305776]","#Potholes at Kadirenahalli Circle, Subramanya Pura Rd, BSK 2nd Stage, #Bengaluru - 560070
Please take immediate action.
@BBMP_MAYOR @BBMPCOMM
@blrcitytraffic @acpsouthtrf
@tdkarnataka @KarnatakaOne
@BMTC_BENGALURU
@MORTHIndia @MoHUA_India
#BBMP #Roads #Transport #Bangalore #India https://t.co/3hdBaTA7lo",2019-07-28 09:28:27+00:00,2019
#potholes,"[12.919037, 77.373474]",@nitin_gadkari @sureshpprabhu @PiyushGoyal @CMOMaharashtra @RajThackeray #mumbaigoahighway #nh66 #badroads #potholes @abpmajhatv @zee24taasnews @LoksattaLive @MiLOKMAT @mataonline #help #konkan https://t.co/daCpalPOr3,2019-07-26 05:33:28+00:00,2019
#potholes,"[12.731936, 77.3305776]","We may see the fall of another government and entry of a new one. Governments come and go...#Potholes &amp; civic apathy are to remain... 

Read the story of a crusader himself becoming victim of potholes and manholes in @BangaloreMirror 

https://t.co/0tsKUQX59j https://t.co/IS20FoVvEc",2019-07-23 03:07:35+00:00,2019
#potholes,"[12.96473405741452, 77.71439297815674]","@BBMPCOMM
Please fix the potholes of the road connecting AECS Layout and Brookfield. Prevent accidents, injuries and death.
Thank you. 
#potholes #aecslayout #brookefield https://t.co/dQKeFayQzj",2019-07-21 12:21:04+00:00,2019
#potholes,"[13.028503844812425, 77.6621999400345]","#RollercoasterRides #HealthUnderAttack
#Potholes 
#NeverEndingConstruction #CivicApathy
#Horamavu #Kalkere #TCPalya #NRILayout 
@WeAreBangalore @BBMP_MAYOR @BBMPCOMM @TOIBengaluru @BangaloreMirror @BangaloreBuzz https://t.co/DHa9dviWlh",2019-07-20 05:01:06+00:00,2019
#potholes,"[12.919037, 77.373474]","@bbmpcommr @BBMP_MAYOR @BBMPCOMM @blrcitytraffic @citizenmatters #chandralayout #Bengaluru
#vijayanagar #Attiguppe

Need help no response from any of the civic agencies to fill #potholes",2019-06-16 12:07:53+00:00,2019
#potholes,"[12.983455524060558, 77.59870692295682]",Namma Bengaluru. Whatever you say. It'salways a fresh green city to love. #nammabengaluru #bangalore #green #nofilter #instagreen #trees #treesome #gogreen #nativespecies #infantryroad #photographer #photography #instabangalore #potholes #trafficjam https://t.co/PtUeYGHeS3,2019-06-15 14:35:40+00:00,2019
#potholes,"[12.622344, 76.76081]","@ysjagan the previous govt didn't give a shit about this, not even a reply. Please do something about this #517582 #Roads #Potholes #AndhraPradesh @manachittoor @chittoorgoap @collectorctr #Karvetinagaram",2019-06-08 17:32:33+00:00,2019
#potholes,"[12.919037, 77.373474]",Kindly update on filling up #potholes or #asphalting #road,2019-06-02 08:17:58+00:00,2019
#potholes,"[12.731936, 77.3305776]","After Suthiyal, the next most dangerous and realistic problem:
#Bengaluru roads. There are many Nesamanis require your prayers. Pleez #Pray_for_Neasamani s of #Bangalore 
#Potholes
@BBMPCOMM @chairmanbwssb @BBMP_MAYOR @DrParameshwara @hd_kumaraswamy 

Pic near Seshadripuram PS https://t.co/CtKToOIAPw",2019-05-30 02:26:33+00:00,2019
#potholes,"[12.919037, 77.373474]","1st B Cross, 3rd Main, Chandra Layout, Vijayanagar #potholes #dangerous #road #Bengaluru #RoadSafety #Safety #BBMP @BBMP_MAYOR @BBMPCOMM @bbmpcommr @BBMPROGRAM @BangaloreMirror @blrcitytraffic @citizenmatters @citizensforblr https://t.co/JyhWR3t0DM",2019-05-26 06:20:15+00:00,2019
#potholes,"[12.919037, 77.373474]","1st B Cross, 3rd Main, Chandra Layout adjacent to Water Tank - Best Road in #ChandraLayout, #Vijayanagar with high number of #Potholes &amp; road cuttings by #OFC laying #contractors. #Asphalt not done in last few years #Bengaluru #BBMP @BBMP_MAYOR @BBMPCOMM @bbmpcommr @BBMPROGRAM https://t.co/KNPEKq3Dnn",2019-05-26 06:14:21+00:00,2019
#potholes,"[12.731936, 77.3305776]",@BBMP_MAYOR #potholes #kaggadasapura #nammabengaluru https://t.co/Iqeiduo0y9,2019-05-25 09:35:04+00:00,2019
#potholes,"[12.919037, 77.373474]","#BBMP don't put #pedestrian at risk.
#Potholes on Kothnur main road #footpaths speaks volumes on quality of work &amp; engineers hardwork.
@BBMPCOMM @BBMP_MAYOR
@csogok
A pothole in Nov.18, replaced by 3 stone blocks after a complaint. new Potholes developed on the edges.
#letuswalk https://t.co/QSTQZrObJg",2019-05-21 04:03:22+00:00,2019
#potholes,"[12.957189968212855, 77.67439634031966]","@BBMP_MAYOR I fell of from my bike and broke my arm last week on HAL road. Please do something about pothole accidents.

#bbmp #potholes #ACCIDENT #potholemurder https://t.co/v3s6PyTwww",2019-05-17 09:33:14+00:00,2019
#potholes,"[13.007765, 77.59393]","@BBMP_MAYOR Please fix the road pothole before someone else false.

#accident #potholes #bbmp https://t.co/62449uVo1d",2019-05-17 09:29:16+00:00,2019
#potholes,"[12.731936, 77.3305776]","So, that's how a #Photojournalist s day ends, documenting where every rider transforms into an #Astronaut when it rains in #Bengaluru 
Goes on to prove water on #Moon &amp; #Mars 
@NASA &amp; @isro shud post mire pics of #Rain &amp; #Potholes from these planets🤣
What say @WeAreBangalore https://t.co/oJTlh4PLAe",2019-05-07 18:32:58+00:00,2019
#potholes,"[12.731936, 77.3305776]","Gateway to @iimbangalore 
The safety and road conditions around @cpronammametro is pathetic. This crater holds traffic for very long on already congested #BennerghattaRoad
#Potholes
Just before @iimb_official compound. 
@hd_kumaraswamy 
@BBMPCOMM 
@WFRising 
@DrParameshwara https://t.co/c0epTy693z",2019-03-26 02:54:09+00:00,2019
#potholes,"[12.919037, 77.373474]",This! @BBMP_MAYOR #lavelleroad #nammabrngaluru #potholes #streetartindia https://t.co/RvgXIurxRk,2019-02-11 02:42:27+00:00,2019
#potholes,"[12.919037, 77.373474]",Tobbmpwithlove! #10YearChallenge #potholes #sultanpalya #nammabengaluru #bbmp https://t.co/kHP1n319tV,2019-01-29 03:28:09+00:00,2019
#potholes,"[12.919037, 77.373474]", #10YearChallenge #sultanpalyamainroad #potholes #nammabengaluru #midnight #bbmp https://t.co/MYIU5IQMtO,2019-01-29 02:39:43+00:00,2019
#potholes,"[12.973487482465178, 77.61099760614067]",Saw this pothole opposite to Ashok Nagar police station. This might be at least half a feet deep. Definitely vehicles would land at the pedestrian walkway. @bbmpcommr @blrcitytraffic @ashoknagartrfps #potholes #pedestriansafety #Bangalore https://t.co/hAAYBLhmCY,2019-01-17 15:55:16+00:00,2019
#potholes,"[12.919037, 77.373474]","Service to mankind , service to God 
To day we fixed the potholes @kormangla  near wipro signal 
With my friends of #bmscl &amp; #potholesraja members 
#banglore #potholes #wipro #roads #road #holes  #NitinGadkari  #citizens https://t.co/YkjjmFcQqu",2019-01-05 10:44:01+00:00,2019
#potholes,"[12.895502179972215, 77.67543082021344]","Hon.@CourtKarnataka,17/12 hearing of #potholes is critical 4 Justice to taxpayer.#Bellandur is facing #noroad scenario as seen,worse &amp; dangerous to citizen than potholes.#BBMP havent solved,hotchpotch work done for sake of it @BBMPCOMM @rk_misra
@BBMP_MAYOR @csogok
#SaveBellandur https://t.co/7D9L6eurLW",2018-12-15 16:50:47+00:00,2018
#potholes,"[13.013968, 77.631364]",@BBMPCOMM @BBMP_MAYOR #badroads #potholes #repost service road at kalyan Nagar Bus Depot in pathetic state and work stalled for the last 6 months post white-topping. Can the officials do something about this?,2018-12-14 18:45:15+00:00,2018
#potholes,"[12.919037, 77.373474]","#bbmp
#potholes
#Bengaluru 
#oldbengalurucity
#bwssb
#action
#gratitude
#highcourt
#betterroads
Thanks a lot ☺️ https://t.co/xO5MJ1vcbp",2018-12-03 04:31:53+00:00,2018
